;代码	x	y	名称	        范围	数量	时间
disanmu 225 187 碎鳍滩行鱼人 10 5 8
disanmu 210 219 碎鳍滩行鱼人 10 5 8
disanmu 245 223 碎鳍滩行鱼人 10 5 8
disanmu 240 179 碎鳍滩行鱼人 10 5 8
disanmu 176 251 碎鳍滩行鱼人 10 5 8

disanmu 141 283 食肉秃鸟 15 5 8
disanmu 110 235 食肉秃鸟 15 5 8
disanmu 86 193 食肉秃鸟 15 5 8
disanmu 68 160 食肉秃鸟 15 5 8
disanmu 121 154 食肉秃鸟 15 5 8
disanmu 88 112 食肉秃鸟 15 5 8
disanmu 87 156 食肉秃鸟 15 5 8
disanmu 91 121 山谷白猿 15 5 8
disanmu 88 158 山谷白猿 15 5 8
disanmu 83 197 山谷白猿 15 5 8
disanmu 116 157 山谷白猿 15 5 8
disanmu 59 159 山谷白猿 15 5 8
disanmu 87 135 山谷白猿 15 5 8
disanmu 91 112 山谷猎豹 15 5 8
disanmu 84 139 山谷猎豹 15 5 8
disanmu 63 157 山谷猎豹 15 5 8
disanmu 114 161 山谷猎豹 15 5 8
disanmu 81 192 山谷猎豹 15 5 8
disanmu 108 242 山谷猎豹 15 5 8
disanmu 132 273 山谷猎豹 15 5 8
disanmu 145 274 山谷猿猴1 15 5 8
disanmu 110 242 山谷猿猴1 15 5 8
disanmu 77 185 山谷猿猴1 15 5 8
disanmu 81 121 山谷猿猴1 15 5 8
disanmu 108 152 山谷猿猴2 15 5 8
disanmu 60 149 山谷猿猴2 15 5 8
disanmu 81 180 山谷猿猴2 15 5 8
disanmu 98 233 山谷猿猴2 15 5 8
disanmu 125 269 山谷猿猴2 15 5 8
disanmu 84 155 山谷巨熊 30 1 30

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■矿区■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[feikuang11 废矿]
feikuang11 63 42 丧尸4 20 10 8
feikuang11 138 41 丧尸4 20 10 8
feikuang11 73 96 丧尸4 20 10 8
feikuang11 59 147 丧尸4 20 10 8
feikuang11 112 147 丧尸4 20 10 8
feikuang11 152 138 丧尸4 20 10 8
feikuang11 128 94 丧尸4 20 10 8
feikuang11 94 45 丧尸5 20 10 8
feikuang11 59 88 丧尸5 20 10 8
feikuang11 59 141 丧尸5 20 10 8
feikuang11 129 140 丧尸5 20 10 8
feikuang11 128 83 丧尸5 20 10 8
feikuang11 65 50 血尸王 20 10 8
feikuang11 123 44 血尸王 20 10 8
feikuang11 62 107 血尸王 20 10 8
feikuang11 129 99 血尸王 20 10 8
feikuang11 62 143 血尸王 20 10 8
feikuang11 125 146 血尸王 20 10 8

;[yuangulianjie 远古通道]
yuangulianjie 93 59 丧尸4 20 10 8
yuangulianjie 91 122 丧尸4 20 10 8
yuangulianjie 43 135 丧尸4 20 10 8
yuangulianjie 49 142 丧尸5 20 10 8
yuangulianjie 98 115 丧尸5 20 10 8
yuangulianjie 83 54 丧尸5 20 10 8
yuangulianjie 92 77 血尸王 20 10 8
yuangulianjie 87 123 血尸王 20 10 8
yuangulianjie 32 129 血尸王 20 10 8

;[andian11 暗殿]
andian11 38 38 刽子手 10 10 8
andian11 65 67 刽子手 10 10 8
andian11 40 38 邪恶头颅 10 10 8
andian11 66 63 邪恶头颅 10 10 8
andian11 36 42 地狱蜘蛛 10 10 8
andian11 68 57 地狱蜘蛛 10 10 8

;特殊怪
andian11 50 55 残酷倒钩 15 5 30

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■剥皮部落■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[bopibuluo 剥皮部落]
bopibuluo 55 49 剥皮猎人 20 20 5
bopibuluo 52 46 剥皮杀手 20 20 5
bopibuluo 52 47 剥皮战士 20 20 5
bopibuluo 48 45 剥皮勇士 20 20 5

;[bopibuluoboss 统领大厅]
bopibuluoboss 10 10 剥皮统帅 1 1 5

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■剥皮洞穴■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[bopi1 剥皮洞穴一层]
bopi1 44 39 多眼虫 20 20 5
bopi1 36 95 多眼虫 20 20 5
bopi1 59 158 多眼虫 20 20 5
bopi1 106 112 多眼虫 20 20 5
bopi1 124 42 多眼虫 20 20 5
bopi1 174 60 多眼虫 20 20 5
bopi1 178 138 多眼虫 20 20 5
bopi1 45 39 独眼虫1 20 20 5
bopi1 37 97 独眼虫1 20 20 5
bopi1 53 153 独眼虫1 20 20 5
bopi1 101 111 独眼虫1 20 20 5
bopi1 124 61 独眼虫1 20 20 5
bopi1 167 72 独眼虫1 20 20 5
bopi1 174 132 独眼虫1 20 20 5
bopi1 46 47 独眼虫2 20 20 5
bopi1 42 110 独眼虫2 20 20 5
bopi1 71 153 独眼虫2 20 20 5
bopi1 100 98 独眼虫2 20 20 5
bopi1 127 42 独眼虫2 20 20 5
bopi1 166 74 独眼虫2 20 20 5
bopi1 174 135 独眼虫2 20 20 5
bopi1 38 62 多脚虫2 20 20 5
bopi1 41 122 多脚虫2 20 20 5
bopi1 98 114 多脚虫2 20 20 5
bopi1 128 49 多脚虫2 20 20 5
bopi1 166 95 多脚虫2 20 20 5

;[bopi2 剥皮洞穴二层]
bopi2 68 65 多眼虫 30 10 8
bopi2 169 66 多眼虫 30 10 8
bopi2 245 64 多眼虫 30 10 8
bopi2 66 151 多眼虫 30 10 8
bopi2 177 160 多眼虫 30 10 8
bopi2 263 166 多眼虫 30 10 8
bopi2 84 243 多眼虫 30 10 8
bopi2 236 249 多眼虫 30 10 8
bopi2 105 69 独眼虫1 30 10 8
bopi2 182 69 独眼虫1 30 10 8
bopi2 117 163 独眼虫1 30 10 8
bopi2 221 163 独眼虫1 30 10 8
bopi2 93 208 独眼虫2 30 10 8
bopi2 66 93 独眼虫2 30 10 8
bopi2 235 92 独眼虫2 30 10 8
bopi2 252 204 独眼虫2 30 10 8
bopi2 159 87 多脚虫2 30 10 8
bopi2 105 159 多脚虫2 30 10 8
bopi2 221 160 多脚虫2 30 10 8
bopi2 63 63 变异多脚虫1 30 10 8
bopi2 149 56 变异多脚虫1 30 10 8
bopi2 250 63 变异多脚虫1 30 10 8
bopi2 54 144 变异多脚虫1 30 10 8
bopi2 163 145 变异多脚虫1 30 10 8
bopi2 245 155 变异多脚虫1 30 10 8
bopi2 87 234 变异多脚虫1 30 10 8
bopi2 224 243 变异多脚虫1 30 10 8
bopi2 90 49 变异多脚虫2 30 10 8
bopi2 189 53 变异多脚虫2 30 10 8
bopi2 240 103 变异多脚虫2 30 10 8
bopi2 86 134 变异多脚虫2 30 10 8
bopi2 233 173 变异多脚虫2 30 10 8
bopi2 89 201 变异多脚虫2 30 10 8
bopi2 86 73 变异跳蚤1 30 10 8
bopi2 220 53 变异跳蚤1 30 10 8
bopi2 94 169 变异跳蚤1 30 10 8
bopi2 239 166 变异跳蚤1 30 10 8
bopi2 158 117 变异跳蚤1 30 10 8
bopi2 97 191 变异跳蚤2 30 10 8
bopi2 76 34 变异跳蚤2 30 10 8
bopi2 245 45 变异跳蚤2 30 10 8
bopi2 241 214 变异跳蚤2 30 10 8
bopi2 93 112 变异跳蚤2 30 10 8
bopi2 214 105 变异跳蚤2 30 10 8
bopi2 160 129 蛤蟆王 60 2 30

;[bopi3 剥皮洞穴三层]
bopi3 70 68 变异多脚虫1 30 20 5
bopi3 170 65 变异多脚虫1 30 20 5
bopi3 254 62 变异多脚虫1 30 20 5
bopi3 67 159 变异多脚虫1 30 20 5
bopi3 168 148 变异多脚虫1 30 20 5
bopi3 259 154 变异多脚虫1 30 20 5
bopi3 251 239 变异多脚虫1 30 20 5
bopi3 169 242 变异多脚虫1 30 20 5
bopi3 71 251 变异多脚虫1 30 20 5
bopi3 117 59 变异多脚虫2 30 20 5
bopi3 202 57 变异多脚虫2 30 20 5
bopi3 101 158 变异多脚虫2 30 20 5
bopi3 224 158 变异多脚虫2 30 20 5
bopi3 117 244 变异多脚虫2 30 20 5
bopi3 229 231 变异多脚虫2 30 20 5
bopi3 78 238 变异跳蚤1 30 20 5
bopi3 148 239 变异跳蚤1 30 20 5
bopi3 228 239 变异跳蚤1 30 20 5
bopi3 86 149 变异跳蚤1 30 20 5
bopi3 181 148 变异跳蚤1 30 20 5
bopi3 250 145 变异跳蚤1 30 20 5
bopi3 236 42 变异跳蚤1 30 20 5
bopi3 129 54 变异跳蚤1 30 20 5
bopi3 66 58 变异跳蚤1 30 20 5
bopi3 117 58 变异跳蚤2 30 20 5
bopi3 181 54 变异跳蚤2 30 20 5
bopi3 235 113 变异跳蚤2 30 20 5
bopi3 97 143 变异跳蚤2 30 20 5
bopi3 86 225 变异跳蚤2 30 20 5
bopi3 159 237 变异跳蚤2 30 20 5
bopi3 252 205 变异跳蚤2 30 20 5
bopi3 161 140 蛤蟆王 60 1 30

;[bopiboss 剥皮地窖]
bopiboss 53 58 变异多脚虫1 25 25 5
bopiboss 54 52 变异多脚虫2 25 25 5
bopiboss 56 56 变异跳蚤1 25 25 5
bopiboss 45 47 变异跳蚤2 25 25 5
bopiboss 53 51 剥皮之脑 0 1 60

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■剥皮洞穴■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[zhizhu1 蜘蛛巢穴一层]
zhizhu1 54 59 天狼蜘蛛 30 10 8
zhizhu1 148 51 天狼蜘蛛 30 10 8
zhizhu1 68 142 天狼蜘蛛 30 10 8
zhizhu1 143 140 天狼蜘蛛 30 10 8
zhizhu1 100 39 花吻蜘蛛 30 10 8
zhizhu1 52 87 花吻蜘蛛 30 10 8
zhizhu1 158 87 花吻蜘蛛 30 10 8
zhizhu1 98 153 花吻蜘蛛 30 10 8
zhizhu1 58 44 钢牙蜘蛛 30 10 8
zhizhu1 152 129 钢牙蜘蛛 30 10 8
zhizhu1 67 125 钢牙蜘蛛 30 10 8
zhizhu1 154 46 钢牙蜘蛛 30 10 8
zhizhu1 106 50 幻影蜘蛛 30 5 8
zhizhu1 43 68 幻影蜘蛛 30 5 8
zhizhu1 78 148 幻影蜘蛛 30 5 8
zhizhu1 143 137 幻影蜘蛛 30 5 8
zhizhu1 159 62 幻影蜘蛛 30 5 8
zhizhu1 100 43 黑锷蜘蛛 30 10 8
zhizhu1 45 90 黑锷蜘蛛 30 10 8
zhizhu1 149 102 黑锷蜘蛛 30 10 8
zhizhu1 80 158 黑锷蜘蛛 30 10 8
zhizhu1 137 149 月魔蜘蛛 30 10 8
zhizhu1 58 133 月魔蜘蛛 30 10 8
zhizhu1 65 41 月魔蜘蛛 30 10 8
zhizhu1 150 58 月魔蜘蛛 30 10 8
zhizhu1 101 89 月魔蜘蛛 30 10 8

;[zhizhu2 蜘蛛巢穴二层]
zhizhu2 46 44 天狼蜘蛛 20 5 8
zhizhu2 115 43 天狼蜘蛛 20 5 8
zhizhu2 57 94 天狼蜘蛛 20 5 8
zhizhu2 98 107 天狼蜘蛛 20 5 8
zhizhu2 154 110 天狼蜘蛛 20 5 8
zhizhu2 55 38 花吻蜘蛛 20 5 8
zhizhu2 111 44 花吻蜘蛛 20 5 8
zhizhu2 60 85 花吻蜘蛛 20 5 8
zhizhu2 91 109 花吻蜘蛛 20 5 8
zhizhu2 153 112 花吻蜘蛛 20 5 8
zhizhu2 50 42 钢牙蜘蛛 20 5 8
zhizhu2 110 39 钢牙蜘蛛 20 5 8
zhizhu2 57 82 钢牙蜘蛛 20 5 8
zhizhu2 96 116 钢牙蜘蛛 20 5 8
zhizhu2 151 117 钢牙蜘蛛 20 5 8
zhizhu2 156 111 幻影蜘蛛 20 2 8
zhizhu2 102 111 幻影蜘蛛 20 2 8
zhizhu2 45 93 幻影蜘蛛 20 2 8
zhizhu2 47 37 幻影蜘蛛 20 2 8
zhizhu2 122 40 幻影蜘蛛 20 2 8
zhizhu2 71 80 幻影蜘蛛 20 2 8
zhizhu2 55 41 黑锷蜘蛛 20 5 8
zhizhu2 111 44 黑锷蜘蛛 20 5 8
zhizhu2 53 82 黑锷蜘蛛 20 5 8
zhizhu2 94 122 黑锷蜘蛛 20 5 8
zhizhu2 145 116 黑锷蜘蛛 20 5 8
zhizhu2 50 35 月魔蜘蛛 20 5 8
zhizhu2 113 43 月魔蜘蛛 20 5 8
zhizhu2 58 83 月魔蜘蛛 20 5 8
zhizhu2 89 109 月魔蜘蛛 20 5 8
zhizhu2 145 119 月魔蜘蛛 20 5 8
zhizhu2 60 40 恶魔蜘蛛 20 5 8
zhizhu2 105 45 恶魔蜘蛛 20 5 8
zhizhu2 63 91 恶魔蜘蛛 20 5 8
zhizhu2 94 122 恶魔蜘蛛 20 5 8
zhizhu2 147 122 恶魔蜘蛛 20 5 8
zhizhu2 59 46 黑寡妇 20 5 8
zhizhu2 111 48 黑寡妇 20 5 8
zhizhu2 67 93 黑寡妇 20 5 8
zhizhu2 97 113 黑寡妇 20 5 8
zhizhu2 144 115 黑寡妇 20 5 8

;[zhizhuboss 蜘蛛巢穴]
zhizhuboss 24 22 天狼蜘蛛 8 5 2
zhizhuboss 26 22 钢牙蜘蛛 8 5 2
zhizhuboss 24 21 黑锷蜘蛛 8 10 2
zhizhuboss 25 21 月魔蜘蛛 8 5 2
zhizhuboss 25 20 恶魔蜘蛛 8 10 2

;BOSS
zhizhuboss 26 19 韦布 8 1 60

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■残破神殿■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[canpo1 残破神殿一层]
canpo1 95 114 残破巡视者 30 10 8
canpo1 158 62 残破巡视者 30 10 8
canpo1 161 199 残破巡视者 30 10 8
canpo1 253 139 残破巡视者 30 10 8
canpo1 180 127 残破巡视者 30 10 8
canpo1 92 117 残破猎犬 30 10 8
canpo1 166 62 残破猎犬 30 10 8
canpo1 132 154 残破猎犬 30 10 8
canpo1 219 110 残破猎犬 30 10 8
canpo1 172 209 残破猎犬 30 10 8
canpo1 263 132 残破猎犬 30 10 8
canpo1 177 131 残破猎犬 30 10 8
canpo1 99 111 神殿入侵者 30 10 8
canpo1 168 53 神殿入侵者 30 10 8
canpo1 142 162 神殿入侵者 30 10 8
canpo1 206 113 神殿入侵者 30 10 8
canpo1 179 197 神殿入侵者 30 10 8
canpo1 264 140 神殿入侵者 30 10 8
canpo1 174 127 神殿入侵者 30 10 8
canpo1 98 117 神殿缝合者 30 10 8
canpo1 169 71 神殿缝合者 30 10 8
canpo1 140 160 神殿缝合者 30 10 8
canpo1 218 93 神殿缝合者 30 10 8
canpo1 183 202 神殿缝合者 30 10 8
canpo1 261 144 神殿缝合者 30 10 8
canpo1 98 126 傀儡斩杀者 30 10 8
canpo1 178 68 傀儡斩杀者 30 10 8
canpo1 138 163 傀儡斩杀者 30 10 8
canpo1 222 98 傀儡斩杀者 30 10 8
canpo1 183 199 傀儡斩杀者 30 10 8
canpo1 253 144 傀儡斩杀者 30 10 8
canpo1 101 119 傀儡追击者 30 10 8
canpo1 173 72 傀儡追击者 30 10 8
canpo1 179 185 傀儡追击者 30 10 8
canpo1 237 143 傀儡追击者 30 10 8

;[canpo2 残破神殿二层]
canpo2 24 47 残破巡视者 10 2 8
canpo2 52 34 残破巡视者 10 3 8
canpo2 45 57 残破巡视者 10 2 8
canpo2 64 73 残破巡视者 10 3 8
canpo2 86 54 残破巡视者 10 2 8
canpo2 27 47 残破猎犬 10 3 8
canpo2 54 30 残破猎犬 10 2 8
canpo2 46 53 残破猎犬 10 3 8
canpo2 55 76 残破猎犬 10 2 8
canpo2 86 58 残破猎犬 10 3 8
canpo2 30 44 神殿入侵者 10 2 8
canpo2 58 30 神殿入侵者 10 3 8
canpo2 50 55 神殿入侵者 10 2 8
canpo2 65 76 神殿入侵者 10 3 8
canpo2 87 57 神殿入侵者 10 2 8
canpo2 29 45 神殿缝合者 10 3 8
canpo2 56 30 神殿缝合者 10 2 8
canpo2 53 56 神殿缝合者 10 3 8
canpo2 64 81 神殿缝合者 10 2 8
canpo2 88 60 神殿缝合者 10 3 8
canpo2 31 49 傀儡斩杀者 10 2 8
canpo2 56 34 傀儡斩杀者 10 3 8
canpo2 55 57 傀儡斩杀者 10 2 8
canpo2 56 78 傀儡斩杀者 10 3 8
canpo2 83 60 傀儡斩杀者 10 2 8
canpo2 30 50 傀儡追击者 10 3 8
canpo2 54 34 傀儡追击者 10 2 8
canpo2 53 55 傀儡追击者 10 3 8
canpo2 56 81 傀儡追击者 10 2 8
canpo2 84 59 傀儡追击者 10 3 8

;[canpoboss 残破大殿]
canpoboss 55 51 残破巡视者 20 15 8
canpoboss 52 49 残破猎犬 20 15 8
canpoboss 55 48 神殿入侵者 20 20 8
canpoboss 53 50 神殿缝合者 20 20 8
canpoboss 54 46 傀儡斩杀者 20 20 8
canpoboss 54 47 傀儡追击者 20 20 8

;BOSS
canpoboss 53 50 破碎魔王 1 1 60

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■废弃寺庙■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[feiqishendian 废弃寺庙]
feiqishendian 142 174 撒卡兰姆狂战士 30 2 8
feiqishendian 224 97 撒卡兰姆狂战士 30 2 8
feiqishendian 222 276 撒卡兰姆狂战士 30 2 8
feiqishendian 310 186 撒卡兰姆狂战士 30 2 8
feiqishendian 234 178 撒卡兰姆狂战士 30 2 8
feiqishendian 175 129 撒卡兰姆领唱者 30 2 8
feiqishendian 162 232 撒卡兰姆领唱者 30 2 8
feiqishendian 275 241 撒卡兰姆领唱者 30 2 8
feiqishendian 291 113 撒卡兰姆领唱者 30 2 8
feiqishendian 229 105 撒卡兰姆祭司 30 2 8
feiqishendian 158 168 撒卡兰姆祭司 30 2 8
feiqishendian 221 251 撒卡兰姆祭司 30 2 8
feiqishendian 303 169 撒卡兰姆祭司 30 2 8
feiqishendian 155 172 撒卡兰姆教徒1 30 5 8
feiqishendian 237 109 撒卡兰姆教徒1 30 5 8
feiqishendian 230 241 撒卡兰姆教徒1 30 5 8
feiqishendian 305 164 撒卡兰姆教徒1 30 5 8
feiqishendian 180 119 撒卡兰姆教徒2 30 5 8
feiqishendian 274 219 撒卡兰姆教徒2 30 5 8
feiqishendian 175 212 撒卡兰姆教徒2 30 5 8
feiqishendian 296 105 撒卡兰姆教徒2 30 5 8
feiqishendian 234 102 撒卡兰姆教徒3 30 5 8
feiqishendian 220 246 撒卡兰姆教徒3 30 5 8
feiqishendian 295 171 撒卡兰姆教徒3 30 5 8
feiqishendian 160 160 撒卡兰姆教徒3 30 5 8
feiqishendian 140 170 撒卡兰姆教徒4 30 5 8
feiqishendian 230 98 撒卡兰姆教徒4 30 5 8
feiqishendian 210 246 撒卡兰姆教徒4 30 5 8
feiqishendian 302 168 撒卡兰姆教徒4 30 5 8
feiqishendian 224 183 撒卡兰姆教徒5 30 5 8
feiqishendian 178 129 撒卡兰姆教徒6 30 5 8
feiqishendian 280 229 撒卡兰姆教徒6 30 5 8
feiqishendian 172 245 撒卡兰姆教徒6 30 5 8
feiqishendian 283 131 撒卡兰姆教徒6 30 5 8
feiqishendian 238 188 撒卡兰姆教徒6 30 5 8

;BOSS
feiqishendian 235 193 撒卡兰姆男议员 50 1 30
feiqishendian 237 171 撒卡兰姆女议员 50 1 30

;[feiqishendian2|feiqishendian 废弃寺庙]
feiqishendian2 149 180 撒卡兰姆狂战士 30 2 8
feiqishendian2 229 113 撒卡兰姆狂战士 30 2 8
feiqishendian2 218 260 撒卡兰姆狂战士 30 2 8
feiqishendian2 312 185 撒卡兰姆狂战士 30 2 8
feiqishendian2 182 116 撒卡兰姆领唱者 30 2 8
feiqishendian2 281 241 撒卡兰姆领唱者 30 2 8
feiqishendian2 144 244 撒卡兰姆领唱者 30 2 8
feiqishendian2 302 104 撒卡兰姆领唱者 30 2 8
feiqishendian2 235 177 撒卡兰姆领唱者 30 2 8
feiqishendian2 234 102 撒卡兰姆祭司 30 2 8
feiqishendian2 151 154 撒卡兰姆祭司 30 2 8
feiqishendian2 218 256 撒卡兰姆祭司 30 2 8
feiqishendian2 325 177 撒卡兰姆祭司 30 2 8
feiqishendian2 140 171 撒卡兰姆教徒1 30 5 8
feiqishendian2 220 103 撒卡兰姆教徒1 30 5 8
feiqishendian2 221 263 撒卡兰姆教徒1 30 5 8
feiqishendian2 317 191 撒卡兰姆教徒1 30 5 8
feiqishendian2 240 164 撒卡兰姆教徒1 30 5 8
feiqishendian2 294 119 撒卡兰姆教徒2 30 5 8
feiqishendian2 165 119 撒卡兰姆教徒2 30 5 8
feiqishendian2 156 230 撒卡兰姆教徒2 30 5 8
feiqishendian2 274 241 撒卡兰姆教徒2 30 5 8
feiqishendian2 218 112 撒卡兰姆教徒3 30 5 8
feiqishendian2 137 170 撒卡兰姆教徒3 30 5 8
feiqishendian2 206 267 撒卡兰姆教徒3 30 5 8
feiqishendian2 320 180 撒卡兰姆教徒3 30 5 8
feiqishendian2 221 182 撒卡兰姆教徒3 30 5 8
feiqishendian2 293 136 撒卡兰姆教徒4 30 5 8
feiqishendian2 189 113 撒卡兰姆教徒4 30 5 8
feiqishendian2 153 193 撒卡兰姆教徒4 30 5 8
feiqishendian2 268 247 撒卡兰姆教徒4 30 5 8
feiqishendian2 199 247 撒卡兰姆教徒5 30 5 8
feiqishendian2 299 196 撒卡兰姆教徒5 30 5 8
feiqishendian2 257 100 撒卡兰姆教徒5 30 5 8
feiqishendian2 149 117 撒卡兰姆教徒5 30 5 8
feiqishendian2 215 164 撒卡兰姆教徒5 30 5 8
feiqishendian2 157 206 撒卡兰姆教徒6 30 5 8
feiqishendian2 253 238 撒卡兰姆教徒6 30 5 8
feiqishendian2 304 152 撒卡兰姆教徒6 30 5 8
feiqishendian2 202 94 撒卡兰姆教徒6 30 5 8

;BOSS
feiqishendian2 225 166 撒卡兰姆男议员 50 1 30
feiqishendian2 227 165 撒卡兰姆女议员 50 1 30

;[feiqishendian3 废弃寺庙]
feiqishendian3 141 160 撒卡兰姆狂战士 30 2 8
feiqishendian3 225 94 撒卡兰姆狂战士 30 2 8
feiqishendian3 225 186 撒卡兰姆狂战士 30 2 8
feiqishendian3 223 280 撒卡兰姆狂战士 30 2 8
feiqishendian3 334 187 撒卡兰姆狂战士 30 2 8
feiqishendian3 290 132 撒卡兰姆领唱者 30 2 8
feiqishendian3 180 119 撒卡兰姆领唱者 30 2 8
feiqishendian3 150 226 撒卡兰姆领唱者 30 2 8
feiqishendian3 273 235 撒卡兰姆领唱者 30 2 8
feiqishendian3 229 96 撒卡兰姆祭司 30 2 8
feiqishendian3 121 164 撒卡兰姆祭司 30 2 8
feiqishendian3 205 273 撒卡兰姆祭司 30 2 8
feiqishendian3 341 174 撒卡兰姆祭司 30 2 8
feiqishendian3 216 188 撒卡兰姆祭司 30 2 8
feiqishendian3 137 174 撒卡兰姆教徒1 30 5 8
feiqishendian3 224 101 撒卡兰姆教徒1 30 5 8
feiqishendian3 227 191 撒卡兰姆教徒1 30 5 8
feiqishendian3 215 273 撒卡兰姆教徒1 30 5 8
feiqishendian3 320 188 撒卡兰姆教徒1 30 5 8
feiqishendian3 286 140 撒卡兰姆教徒2 30 5 8
feiqishendian3 167 122 撒卡兰姆教徒2 30 5 8
feiqishendian3 150 231 撒卡兰姆教徒2 30 5 8
feiqishendian3 268 230 撒卡兰姆教徒2 30 5 8
feiqishendian3 230 94 撒卡兰姆教徒3 30 5 8
feiqishendian3 130 167 撒卡兰姆教徒3 30 5 8
feiqishendian3 213 170 撒卡兰姆教徒3 30 5 8
feiqishendian3 218 274 撒卡兰姆教徒3 30 5 8
feiqishendian3 314 167 撒卡兰姆教徒3 30 5 8
feiqishendian3 229 103 撒卡兰姆教徒4 30 5 8
feiqishendian3 143 168 撒卡兰姆教徒4 30 5 8
